date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:20	9805/9805	U-----	200	untouched ('')	image/png	etag:%2258cab017-264d%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/social.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/social.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:20	3286/3286	U-----	200	untouched ('')	image/png	etag:%2258cab016-cd6%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/select-arrow.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/select-arrow.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/responsive.css?ver=1.4.3)
13:10:20	4308/4308	U-----	200	untouched ('')	image/png	etag:%2258cab017-10d4%22	http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s2.png	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/images/s2.png	(from http://video.sproutfund.org/wp-content/themes/detube-1.4.7_sproutvideo_2013-11/style.css?ver=1.4.3)
13:10:21	94400/94400	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:19%20GMT	http://video.sproutfund.org/browse/?orderby=title	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/browse/index79f8.html	(from http://video.sproutfund.org/browse/)
13:10:22	94424/94424	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:20%20GMT	http://video.sproutfund.org/browse/?orderby=likes	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/browse/index7aea.html	(from http://video.sproutfund.org/browse/)
13:10:22	94424/94424	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:20%20GMT	http://video.sproutfund.org/browse/?orderby=views	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/browse/index6dcc.html	(from http://video.sproutfund.org/browse/)
13:10:23	145411/145411	U-----	200	untouched ('')	image/jpeg	etag:%224d3210281bef1f104ca14d441396d026%22	http://cloudfront.sproutfund.org/files/2014/10/catalytic-support-for-innovative-community-film-and-video-projects1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/catalytic-support-for-innovative-community-film-and-video-projects1.jpg	(from http://video.sproutfund.org/browse/)
13:10:23	31598/31598	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:20%20GMT	http://video.sproutfund.org/catalytic-support-for-innovative-community-film-and-video-projects/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/catalytic-support-for-innovative-community-film-and-video-projects/index.html	(from http://video.sproutfund.org/browse/)
13:10:23	94382/94382	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:20%20GMT	http://video.sproutfund.org/browse/?order=desc	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/browse/indexbed8.html	(from http://video.sproutfund.org/browse/)
13:10:24	230933/230933	U-----	200	untouched ('')	image/jpeg	etag:%2269d2d8982c446887a0296439c7386351%22	http://cloudfront.sproutfund.org/files/2014/10/at-the-table21.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/at-the-table21.jpg	(from http://video.sproutfund.org/browse/)
13:10:24	18264/18264	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:21%20GMT	http://video.sproutfund.org/author/sproutfund/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/author/sproutfund/index.html	(from http://video.sproutfund.org/browse/)
13:10:25	139282/139282	U-----	200	untouched ('')	image/jpeg	etag:%22d066399a641a1e94327e999346204d7b%22	http://cloudfront.sproutfund.org/files/2014/10/between-a-stone-and-a-shrine.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/between-a-stone-and-a-shrine.jpg	(from http://video.sproutfund.org/browse/)
13:10:25	36463/36463	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:22%20GMT	http://video.sproutfund.org/between-a-stone-and-a-shrine/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/between-a-stone-and-a-shrine/index.html	(from http://video.sproutfund.org/browse/)
13:10:25	35449/35449	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:22%20GMT	http://video.sproutfund.org/at-the-table/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/at-the-table/index.html	(from http://video.sproutfund.org/browse/)
13:10:25	18628/18628	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:23%20GMT	http://video.sproutfund.org/author/matt/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/author/matt/index.html	(from http://video.sproutfund.org/browse/)
13:10:26	52675/52675	U-----	200	untouched ('')	image/jpeg	etag:%2228cb47080edff3a9a5bba786bb55a6e2%22	http://cloudfront.sproutfund.org/files/2014/10/bloomfield-documentary.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/bloomfield-documentary.jpg	(from http://video.sproutfund.org/browse/)
13:10:26	42428/42428	U-----	200	untouched ('')	image/jpeg	etag:%22adb2b13cdd5794548f3373fb0a6e7106%22	http://cloudfront.sproutfund.org/files/2014/10/east-of-liberty-communities-without-yt1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/east-of-liberty-communities-without-yt1.jpg	(from http://video.sproutfund.org/browse/)
13:10:26	34947/34947	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:24%20GMT	http://video.sproutfund.org/bloomfield-documentary/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/bloomfield-documentary/index.html	(from http://video.sproutfund.org/browse/)
13:10:26	35661/35661	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:24%20GMT	http://video.sproutfund.org/east-of-liberty-communities-without/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/east-of-liberty-communities-without/index.html	(from http://video.sproutfund.org/browse/)
13:10:27	34409/34409	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:24%20GMT	http://video.sproutfund.org/gabis-playdate-place/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/gabis-playdate-place/index.html	(from http://video.sproutfund.org/browse/)
13:10:27	35388/35388	U-----	200	untouched ('')	image/jpeg	etag:%220f85512eaabb74374207df78db11d2d9%22	http://cloudfront.sproutfund.org/files/2014/10/gabis-playdate-place.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/gabis-playdate-place.jpg	(from http://video.sproutfund.org/browse/)
13:10:27	210876/210876	U-----	200	untouched ('')	image/jpeg	etag:%22eb72fe1809deeb0f28576df746d72105%22	http://cloudfront.sproutfund.org/files/2014/10/the-house-of-god1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/the-house-of-god1.jpg	(from http://video.sproutfund.org/browse/)
13:10:27	36207/36207	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:25%20GMT	http://video.sproutfund.org/house-of-god/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/house-of-god/index.html	(from http://video.sproutfund.org/browse/)
13:10:28	135972/135972	U-----	200	untouched ('')	image/jpeg	etag:%22b55a4eb87805a837f7658695e3c23e8b%22	http://cloudfront.sproutfund.org/files/2014/10/house-stories-giovannitti-house.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/house-stories-giovannitti-house.jpg	(from http://video.sproutfund.org/browse/)
13:10:28	36132/36132	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:26%20GMT	http://video.sproutfund.org/house-stories-giovannitti-house/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/house-stories-giovannitti-house/index.html	(from http://video.sproutfund.org/browse/)
13:10:28	64454/64454	U-----	200	untouched ('')	image/jpeg	etag:%22971338d887aee4ea7458d685bda65992%22	http://cloudfront.sproutfund.org/files/2014/10/the-hug-project-helping-us-grow.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/the-hug-project-helping-us-grow.jpg	(from http://video.sproutfund.org/browse/)
13:10:28	36418/36418	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:26%20GMT	http://video.sproutfund.org/hug-project-helping-us-grow/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/hug-project-helping-us-grow/index.html	(from http://video.sproutfund.org/browse/)
13:10:29	54279/54279	U-----	200	untouched ('')	image/jpeg	etag:%22c4f68b0c85b1ed66e58f313f9a078e4a%22	http://cloudfront.sproutfund.org/files/2014/10/invitation-to-the-soil-building-frontier11.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/invitation-to-the-soil-building-frontier11.jpg	(from http://video.sproutfund.org/browse/)
13:10:29	35154/35154	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:27%20GMT	http://video.sproutfund.org/invitation-to-the-soil-building-frontier/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/invitation-to-the-soil-building-frontier/index.html	(from http://video.sproutfund.org/browse/)
13:10:29	130149/130149	U-----	200	untouched ('')	image/jpeg	etag:%22e2539877e6347ae06713ea9158c90387%22	http://cloudfront.sproutfund.org/files/2014/10/life-over-easy.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/life-over-easy.jpg	(from http://video.sproutfund.org/browse/)
13:10:30	57578/57578	U-----	200	untouched ('')	image/jpeg	etag:%22bf44f50bf0cf64bb82aa7674b2d06b51%22	http://cloudfront.sproutfund.org/files/2014/10/lifes-work.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/lifes-work.jpg	(from http://video.sproutfund.org/browse/)
13:10:30	36139/36139	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:27%20GMT	http://video.sproutfund.org/life-over-easy/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/life-over-easy/index.html	(from http://video.sproutfund.org/browse/)
13:10:30	35780/35780	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:28%20GMT	http://video.sproutfund.org/lifes-work/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/lifes-work/index.html	(from http://video.sproutfund.org/browse/)
13:10:31	233965/233965	U-----	200	untouched ('')	image/jpeg	etag:%22153d75bdce255a9dbee31998e82157ec%22	http://cloudfront.sproutfund.org/files/2014/10/magic-woods.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/magic-woods.jpg	(from http://video.sproutfund.org/browse/)
13:10:31	35666/35666	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:28%20GMT	http://video.sproutfund.org/lost-community-of-pittsburghs-east-end/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/lost-community-of-pittsburghs-east-end/index.html	(from http://video.sproutfund.org/browse/)
13:10:31	418791/418791	U-----	200	untouched ('')	image/jpeg	etag:%2241aac573b1cb882757cd94ea7747f44c%22	http://cloudfront.sproutfund.org/files/2014/10/martians11.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/martians11.jpg	(from http://video.sproutfund.org/browse/)
13:10:31	33165/33165	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:28%20GMT	http://video.sproutfund.org/magic-woods/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/magic-woods/index.html	(from http://video.sproutfund.org/browse/)
13:10:32	35338/35338	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:29%20GMT	http://video.sproutfund.org/martians/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/martians/index.html	(from http://video.sproutfund.org/browse/)
13:10:32	44371/44371	U-----	200	untouched ('')	image/jpeg	etag:%22a7e5ccd3d726199268e9047cc8ae9180%22	http://cloudfront.sproutfund.org/files/2014/10/ongoing-box1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/ongoing-box1.jpg	(from http://video.sproutfund.org/browse/)
13:10:32	36097/36097	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:29%20GMT	http://video.sproutfund.org/ongoing-box/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/ongoing-box/index.html	(from http://video.sproutfund.org/browse/)
13:10:32	322605/322605	U-----	200	untouched ('')	image/jpeg	etag:%221dfdffe7af952934015351a6a934b35f%22	http://cloudfront.sproutfund.org/files/2014/10/opera-nat1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/opera-nat1.jpg	(from http://video.sproutfund.org/browse/)
13:10:33	134304/134304	U-----	200	untouched ('')	image/jpeg	etag:%22ac59ee0846b50f521307e07004356c2d%22	http://cloudfront.sproutfund.org/files/2014/10/people-of-pittsburgh.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/people-of-pittsburgh.jpg	(from http://video.sproutfund.org/browse/)
13:10:33	34276/34276	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:30%20GMT	http://video.sproutfund.org/opera-nat/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/opera-nat/index.html	(from http://video.sproutfund.org/browse/)
13:10:34	34573/34573	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:31%20GMT	http://video.sproutfund.org/people-of-pittsburgh/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/people-of-pittsburgh/index.html	(from http://video.sproutfund.org/browse/)
13:10:34	81253/81253	U-----	200	untouched ('')	image/jpeg	etag:%22162aefadbe488e1f7e1872a56eb2503a%22	http://cloudfront.sproutfund.org/files/2014/10/restroom.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/restroom.jpg	(from http://video.sproutfund.org/browse/)
13:10:34	35978/35978	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:31%20GMT	http://video.sproutfund.org/restroom/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/restroom/index.html	(from http://video.sproutfund.org/browse/)
13:10:34	180802/180802	U-----	200	untouched ('')	image/jpeg	etag:%220b09415cc582c2570603cb46f7c0c91c%22	http://cloudfront.sproutfund.org/files/2014/10/robert-qualters1.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/robert-qualters1.jpg	(from http://video.sproutfund.org/browse/)
13:10:34	35091/35091	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:31%20GMT	http://video.sproutfund.org/robert-qualters/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/robert-qualters/index.html	(from http://video.sproutfund.org/browse/)
13:10:34	276502/276502	U-----	200	untouched ('')	image/jpeg	etag:%22f89c94934795d77fceb58419f656896b%22	http://cloudfront.sproutfund.org/files/2014/10/rock-salt-eating-the-neighborhood.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/rock-salt-eating-the-neighborhood.jpg	(from http://video.sproutfund.org/browse/)
13:10:35	36152/36152	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:32%20GMT	http://video.sproutfund.org/rock-salt-eating-the-neighborhood/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/rock-salt-eating-the-neighborhood/index.html	(from http://video.sproutfund.org/browse/)
13:10:35	138201/138201	U-----	200	untouched ('')	image/jpeg	etag:%22e446e89616ace30f4270fabfd40b92c1%22	http://cloudfront.sproutfund.org/files/2014/10/steel-town-3.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/steel-town-3.jpg	(from http://video.sproutfund.org/browse/)
13:10:35	34946/34946	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:33%20GMT	http://video.sproutfund.org/steel-town/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/steel-town/index.html	(from http://video.sproutfund.org/browse/)
13:10:35	35193/35193	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:33%20GMT	http://video.sproutfund.org/still-city/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/still-city/index.html	(from http://video.sproutfund.org/browse/)
13:10:36	132458/132458	U-----	200	untouched ('')	image/jpeg	etag:%22a0656814726a43157c54a570c8404bb5%22	http://cloudfront.sproutfund.org/files/2014/10/still-city11.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/still-city11.jpg	(from http://video.sproutfund.org/browse/)
13:10:36	69925/69925	U-----	200	untouched ('')	image/jpeg	etag:%22139b838728b2fe6174755111d570c9f8%22	http://cloudfront.sproutfund.org/files/2014/10/tale-of-two-cities.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/tale-of-two-cities.jpg	(from http://video.sproutfund.org/browse/)
13:10:36	35936/35936	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:34%20GMT	http://video.sproutfund.org/tale-of-two-cities/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/tale-of-two-cities/index.html	(from http://video.sproutfund.org/browse/)
13:10:36	173322/173322	U-----	200	untouched ('')	image/jpeg	etag:%22d46cf93a02015ea4cf2930951613b84d%22	http://cloudfront.sproutfund.org/files/2014/10/tar-baby-jane11.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/tar-baby-jane11.jpg	(from http://video.sproutfund.org/browse/)
13:10:36	82798/82798	U-----	200	untouched ('')	image/jpeg	etag:%2275ff7c74f3b5ea12fdc2cef35291e495%22	http://cloudfront.sproutfund.org/files/2014/10/uptown-stories.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/uptown-stories.jpg	(from http://video.sproutfund.org/browse/)
13:10:37	40372/40372	U-----	200	untouched ('')	image/jpeg	etag:%225f366ecd5d7c20c430979f586f3dbda1%22	http://cloudfront.sproutfund.org/files/2014/10/when-i-go-the-healing-power-of-music.jpg	D:/Backup/WinHTTrack/filmandvideo/cloudfront.sproutfund.org/files/2014/10/when-i-go-the-healing-power-of-music.jpg	(from http://video.sproutfund.org/browse/)
13:10:37	32517/32517	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:35%20GMT	http://video.sproutfund.org/uptown-stories/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/uptown-stories/index.html	(from http://video.sproutfund.org/browse/)
13:10:37	35352/35352	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:35%20GMT	http://video.sproutfund.org/tar-baby-jane/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/tar-baby-jane/index.html	(from http://video.sproutfund.org/browse/)
13:10:38	35244/35244	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2027%20May%202017%2017:10:35%20GMT	http://video.sproutfund.org/when-i-go-the-healing-power-of-music/	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/when-i-go-the-healing-power-of-music/index.html	(from http://video.sproutfund.org/browse/)
13:10:38	2286/2286	U-----	200	untouched ('')	application/json	date:Sat,%2027%20May%202017%2016:16:37%20GMT	http://video.sproutfund.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvideo.sproutfund.org%2Fmost-viewed%2F	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-json/oembed/1.0/embed0e9f.json	(from http://video.sproutfund.org/most-viewed/)
13:10:38	2383/2383	U--MCZ	200	updated ('OK')	text/xml	date:Sat,%2027%20May%202017%2017:10:37%20GMT	http://video.sproutfund.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvideo.sproutfund.org%2Fmost-viewed%2F&format=xml	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-json/oembed/1.0/embed6b8c	(from http://video.sproutfund.org/most-viewed/)
13:10:39	2281/2281	U-----	200	untouched ('')	application/json	date:Sat,%2027%20May%202017%2016:16:39%20GMT	http://video.sproutfund.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvideo.sproutfund.org%2Fmost-liked%2F	D:/Backup/WinHTTrack/filmandvideo/video.sproutfund.org/wp-json/oembed/1.0/embed7165.json	(from http://video.sproutfund.org/most-liked/)
